Cases_per_Million,Deaths_per_Million,G_Retail,G_Grocery_Pharmacy,G_Parks,G_Transit,G_Workplace,G_Residencial
L0_0__5_62L,L0_0__0_46L,L_42_88___26_88L,L_21_72___2_46L,L_28_12___11_91L,L_70_95___53_85L,L_42_24___22_4L,L11_88__19_24L
L0_0__5_62L,L0_0__0_46L,L_42_88___26_88L,L_21_72___2_46L,L_28_12___11_91L,L_53_85___36_74L,L_42_24___22_4L,L11_88__19_24L
L0_0__5_62L,L0_0__0_46L,L_42_88___26_88L,L_21_72___2_46L,L_44_34___28_12L,L_53_85___36_74L,L_42_24___22_4L,L11_88__19_24L
L0_0__5_62L,L0_0__0_46L,L_42_88___26_88L,L_21_72___2_46L,L_44_34___28_12L,L_70_95___53_85L,L_42_24___22_4L,L11_88__19_24L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_53_85___36_74L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_53_85___36_74L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_53_85___36_74L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_21_72___2_46L,L4_31__20_52L,L_53_85___36_74L,L_62_07___42_24L,L11_88__19_24L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_53_85___36_74L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_53_85___36_74L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L_2_86__4_51L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_42_24___22_4L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_26_88___10_89L,L_2_46__16_8L,L_28_12___11_91L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L4_31__20_52L,L_36_74___19_64L,L_22_4___2_57L,L_2_86__4_51L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L20_52__36_73L,L_36_74___19_64L,L_22_4___2_57L,L_2_86__4_51L
L0_0__5_62L,L0_0__0_46L,L_10_89__5_11L,L_2_46__16_8L,L_11_91__4_31L,L_36_74___19_64L,L_22_4___2_57L,L4_51__11_88L
